EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
1306,18,SOCIAL MEDIA,1500,109,6,16-Feb-25,20,5
1310,39,SOCIAL MEDIA,1071,108,19,01-Aug-24,12,17
1317,25,SOCIAL MEDIA,701,203,44,28-Mar-24,19,5
1323,50,SOCIAL MEDIA,701,115,7,15-Sep-24,12,11
1327,44,SOCIAL MEDIA,1010,43,1,10-Jun-25,6,6
1328,34,SOCIAL MEDIA,1200,60,1,31-Jul-25,12,13
1339,21,SOCIAL MEDIA,2488,767,255,12-Nov-23,9,18
1340,5,SOCIAL MEDIA,2657,112,17,14-Dec-24,2,16
1344,15,SOCIAL MEDIA,7037,2173,216,08-Sep-23,8,6
1348,29,SOCIAL MEDIA,3893,1415,267,06-Apr-23,10,19
1349,5,SOCIAL MEDIA,530,78,8,18-Nov-24,16,9
1354,43,SOCIAL MEDIA,4002,939,265,08-Apr-23,9,13
1369,45,SOCIAL MEDIA,2203,512,73,20-Jun-24,14,16
1373,32,SOCIAL MEDIA,211,64,8,22-Feb-23,20,3
1375,28,SOCIAL MEDIA,1644,99,9,10-Mar-25,7,17
1380,5,SOCIAL MEDIA,1550,278,35,20-Feb-24,15,3
1387,10,SOCIAL MEDIA,2099,94,8,18-Oct-24,9,18
1389,31,SOCIAL MEDIA,6109,1102,99,21-Feb-24,16,6
1393,28,SOCIAL MEDIA,3004,146,10,18-Jan-25,20,13
1397,9,SOCIAL MEDIA,1547,156,13,27-Mar-25,1,17
1402,1,SOCIAL MEDIA,4459,389,113,17-Sep-23,20,8
1409,35,SOCIAL MEDIA,4142,965,160,11-Jan-24,9,12
1410,48,SOCIAL MEDIA,902,73,6,13-Jun-25,14,9
1411,20,SOCIAL MEDIA,8348,1133,454,11-Jan-23,4,15
1413,46,SOCIAL MEDIA,3591,465,74,29-Mar-24,3,19
1424,14,SOCIAL MEDIA,1868,239,48,14-Sep-24,17,6
1429,4,SOCIAL MEDIA,4108,462,83,01-Sep-24,9,1
1433,24,SOCIAL MEDIA,3663,1371,200,27-Jul-23,14,19
1436,13,SOCIAL MEDIA,3507,1283,318,02-Aug-23,11,20
1440,16,SOCIAL MEDIA,869,41,1,23-Nov-25,13,4
1441,15,SOCIAL MEDIA,5919,550,48,09-Jan-24,12,10
1449,37,SOCIAL MEDIA,192,46,12,23-Oct-23,18,7
1450,8,SOCIAL MEDIA,2183,319,85,15-May-24,20,9
1453,20,SOCIAL MEDIA,1108,57,3,07-Apr-25,1,12
1454,5,SOCIAL MEDIA,1261,96,1,15-Jul-25,6,19
1470,47,SOCIAL MEDIA,2482,188,55,21-Jan-24,12,5
1472,46,SOCIAL MEDIA,5369,2089,608,15-Jan-23,3,12
1473,49,SOCIAL MEDIA,5260,914,243,31-Jan-23,10,5
1474,39,SOCIAL MEDIA,3869,1072,371,09-Sep-23,16,14
1490,2,SOCIAL MEDIA,521,40,7,04-Sep-24,7,2
1491,17,SOCIAL MEDIA,2088,475,103,08-Sep-23,10,3
1499,24,SOCIAL MEDIA,4293,918,162,11-Apr-24,15,6
1506,39,SOCIAL MEDIA,2117,857,261,21-Jul-23,7,5
1513,22,SOCIAL MEDIA,2964,289,60,08-Jan-24,1,7
1515,22,SOCIAL MEDIA,8826,3729,1221,12-Apr-23,4,5
1524,36,SOCIAL MEDIA,5734,1326,430,13-Feb-23,18,20
1527,46,SOCIAL MEDIA,3675,1326,219,25-Jun-23,7,5
1534,24,SOCIAL MEDIA,1119,272,51,06-Jul-23,10,9
1536,14,SOCIAL MEDIA,7082,1186,278,02-Jul-23,1,5
1537,25,SOCIAL MEDIA,800,74,7,29-May-25,11,18
1538,12,SOCIAL MEDIA,1783,118,12,09-Dec-24,8,11
1544,26,SOCIAL MEDIA,2791,537,61,23-Sep-24,15,1
1556,10,SOCIAL MEDIA,1098,188,48,22-Jan-24,5,8
1563,14,SOCIAL MEDIA,7329,1692,415,09-May-23,12,4
1572,38,SOCIAL MEDIA,1794,416,124,26-Aug-23,1,17
1573,26,SOCIAL MEDIA,166,40,9,23-May-24,3,13
1577,20,SOCIAL MEDIA,1082,23,1,27-Jul-25,5,18
1578,8,SOCIAL MEDIA,2954,482,77,02-Oct-24,10,10
1580,12,SOCIAL MEDIA,4257,284,47,04-Jun-24,18,4
1589,11,SOCIAL MEDIA,445,93,15,04-Mar-24,19,11
1591,29,SOCIAL MEDIA,245,58,18,02-Jan-24,6,8
1598,14,SOCIAL MEDIA,5780,1606,174,29-Jan-23,7,19
1599,34,SOCIAL MEDIA,3274,908,245,25-Sep-23,16,20
1609,39,SOCIAL MEDIA,2108,97,3,08-Apr-25,4,2
1610,38,SOCIAL MEDIA,2861,964,380,31-May-23,8,20
1611,17,SOCIAL MEDIA,1007,115,14,20-Feb-25,17,1
1612,24,SOCIAL MEDIA,3619,417,68,11-Aug-24,11,13
1616,2,SOCIAL MEDIA,4737,445,136,17-Dec-23,11,7
1625,27,SOCIAL MEDIA,2289,420,86,08-Aug-24,10,16
1627,40,SOCIAL MEDIA,2347,78,9,21-Jan-25,12,13
1634,16,SOCIAL MEDIA,1880,261,21,24-Feb-25,11,6
1636,47,SOCIAL MEDIA,3394,1017,175,26-Dec-23,10,19
1644,14,SOCIAL MEDIA,9091,3366,511,02-Feb-23,15,15
1647,31,SOCIAL MEDIA,2071,279,47,03-Jul-24,3,16
1657,40,SOCIAL MEDIA,2671,150,5,02-Nov-24,2,10
1659,31,SOCIAL MEDIA,664,74,3,26-Mar-25,5,4
1665,17,SOCIAL MEDIA,4362,388,70,24-Mar-24,13,6
1669,33,SOCIAL MEDIA,5672,1412,135,07-Jun-23,7,13
1671,19,SOCIAL MEDIA,6328,1226,317,05-Nov-23,9,11
1674,28,SOCIAL MEDIA,3430,228,17,05-May-24,11,7
1675,40,SOCIAL MEDIA,1717,102,9,29-May-25,15,3
1676,31,SOCIAL MEDIA,929,344,132,22-May-23,17,12
1679,23,SOCIAL MEDIA,858,38,1,16-Aug-25,2,2
1682,3,SOCIAL MEDIA,1860,361,86,27-Jul-23,4,3
1684,12,SOCIAL MEDIA,2451,151,21,25-Nov-24,18,6
1688,41,SOCIAL MEDIA,1889,173,33,27-Aug-23,15,17
1692,10,SOCIAL MEDIA,3662,918,119,17-Feb-23,6,15
1698,38,SOCIAL MEDIA,6408,2800,607,18-Apr-23,3,7
1705,31,SOCIAL MEDIA,9142,1364,502,26-Mar-23,5,8
1712,10,SOCIAL MEDIA,3117,348,39,18-Jul-24,9,7
1717,1,SOCIAL MEDIA,1924,136,7,01-Mar-25,13,19
1718,21,SOCIAL MEDIA,3552,882,79,27-Jun-24,3,12
1720,19,SOCIAL MEDIA,1846,158,13,17-Aug-24,7,20
1721,16,SOCIAL MEDIA,6906,541,83,25-Aug-23,19,9
1723,43,SOCIAL MEDIA,2177,230,26,06-Dec-24,13,5
1728,6,SOCIAL MEDIA,2951,369,49,30-Dec-24,5,6
1729,24,SOCIAL MEDIA,3437,810,202,25-Mar-24,19,19
1732,48,SOCIAL MEDIA,2811,228,19,13-Feb-25,3,6
1734,4,SOCIAL MEDIA,776,49,2,05-Jul-25,11,20
1735,7,SOCIAL MEDIA,4302,1198,176,02-Aug-23,12,1
1738,18,SOCIAL MEDIA,364,27,2,10-Jun-25,10,20
1743,38,SOCIAL MEDIA,1955,183,32,16-Feb-24,12,20
1745,26,SOCIAL MEDIA,4093,835,77,08-May-24,19,16
1753,47,SOCIAL MEDIA,4758,863,210,07-Mar-24,17,2
1756,29,SOCIAL MEDIA,2702,848,316,05-Aug-23,13,10
1758,25,SOCIAL MEDIA,6840,1294,447,26-Sep-23,20,11
1763,37,SOCIAL MEDIA,4562,960,303,05-Sep-23,18,13
1764,37,SOCIAL MEDIA,2242,328,38,11-Jan-25,18,18
1772,29,SOCIAL MEDIA,2050,269,22,10-Aug-24,20,6
1778,37,SOCIAL MEDIA,3264,474,176,04-Jun-23,5,20
1782,34,SOCIAL MEDIA,929,161,18,27-Sep-24,7,12
1785,46,SOCIAL MEDIA,6879,2422,846,13-Jul-23,20,7
1788,28,SOCIAL MEDIA,7447,2462,242,18-Aug-23,13,15
1790,41,SOCIAL MEDIA,3289,440,114,08-May-24,5,5
1792,45,SOCIAL MEDIA,5903,2396,657,11-Jul-23,5,15
1799,47,SOCIAL MEDIA,2802,723,92,27-Apr-23,13,10
1801,14,SOCIAL MEDIA,8806,3547,739,09-Mar-23,16,12
1803,36,SOCIAL MEDIA,5407,2398,271,05-Mar-23,17,8
1804,39,SOCIAL MEDIA,6258,2159,252,05-Nov-23,8,3
1805,2,SOCIAL MEDIA,3412,947,144,24-Apr-24,6,1
1807,35,SOCIAL MEDIA,255,39,4,16-Jan-25,1,3
1808,24,SOCIAL MEDIA,4480,1057,148,16-May-24,19,7
1816,1,SOCIAL MEDIA,1722,811,147,03-Feb-23,19,13
1819,14,SOCIAL MEDIA,3562,446,139,14-Nov-23,4,2
1820,23,SOCIAL MEDIA,2774,480,66,13-Jul-24,13,11
1823,9,SOCIAL MEDIA,7126,2167,729,19-Sep-23,18,17
1828,6,SOCIAL MEDIA,1739,68,5,09-Jun-25,14,14
1830,48,SOCIAL MEDIA,1193,245,45,16-Sep-24,4,5
1836,28,SOCIAL MEDIA,3803,499,164,01-Mar-23,17,20
1846,7,SOCIAL MEDIA,955,296,74,15-Nov-23,3,16
1865,39,SOCIAL MEDIA,781,226,51,04-Feb-24,1,17
1887,36,SOCIAL MEDIA,1316,339,49,01-Jun-24,16,4
1893,42,SOCIAL MEDIA,1880,333,48,05-Aug-24,8,20
1894,34,SOCIAL MEDIA,5488,1144,262,24-Dec-23,16,13
1896,33,SOCIAL MEDIA,866,96,5,24-Nov-24,1,3
1899,22,SOCIAL MEDIA,2152,643,169,13-May-23,9,14
1900,45,SOCIAL MEDIA,868,205,34,05-Jul-24,1,3
1905,27,SOCIAL MEDIA,6524,2422,1016,20-May-23,13,1
1906,25,SOCIAL MEDIA,1627,185,11,20-Mar-25,1,15
1908,22,SOCIAL MEDIA,261,18,2,19-Sep-24,4,11
1909,23,SOCIAL MEDIA,5160,657,171,31-Dec-23,12,15
1910,36,SOCIAL MEDIA,851,327,44,11-Jul-23,7,8
1918,4,SOCIAL MEDIA,5318,662,136,29-Dec-23,2,12
1921,11,SOCIAL MEDIA,1300,58,4,29-Nov-24,8,3
1924,17,SOCIAL MEDIA,1393,233,35,10-Aug-24,16,12
1931,43,SOCIAL MEDIA,3953,1506,501,02-Sep-23,7,1
1932,28,SOCIAL MEDIA,1049,29,1,19-Jul-25,4,15
1948,29,SOCIAL MEDIA,1781,115,10,24-Aug-24,1,4
1950,35,SOCIAL MEDIA,1218,181,21,04-Oct-24,16,13
1953,47,SOCIAL MEDIA,472,35,2,17-Mar-24,13,11
1954,50,SOCIAL MEDIA,7238,1239,325,06-Aug-23,20,19
1959,31,SOCIAL MEDIA,3700,768,160,04-Aug-24,18,5
1962,26,SOCIAL MEDIA,3736,311,53,15-Jun-24,17,5
1975,46,SOCIAL MEDIA,1990,102,18,10-Jul-24,13,10
1977,34,SOCIAL MEDIA,3602,1164,138,08-Oct-23,12,13
1979,1,SOCIAL MEDIA,1649,567,221,02-Jun-23,18,14
1988,21,SOCIAL MEDIA,6133,1979,179,16-Aug-23,9,12
1989,19,SOCIAL MEDIA,729,69,13,13-Oct-24,13,7
1996,25,SOCIAL MEDIA,1115,178,25,29-Jul-24,11,10
2001,14,SOCIAL MEDIA,3040,278,47,22-Dec-24,1,2
2009,2,SOCIAL MEDIA,6357,1084,222,10-Jul-23,1,3
2010,39,SOCIAL MEDIA,1981,66,5,14-Feb-25,4,4
2018,9,SOCIAL MEDIA,3754,1215,285,19-Apr-23,5,18
2020,13,SOCIAL MEDIA,3895,375,48,19-Aug-24,1,18
2022,8,SOCIAL MEDIA,1522,468,158,08-Jul-23,19,14
2026,16,SOCIAL MEDIA,857,179,12,27-May-24,13,3
2027,4,SOCIAL MEDIA,1665,89,5,15-May-25,20,9
2028,17,SOCIAL MEDIA,462,55,3,01-May-24,11,18
2030,7,SOCIAL MEDIA,4036,1459,318,06-Mar-23,1,8
2031,15,SOCIAL MEDIA,537,96,25,05-Jun-24,16,1
2044,28,SOCIAL MEDIA,4893,591,46,30-Jan-24,12,10
2052,44,SOCIAL MEDIA,3082,348,112,07-Feb-23,19,9
2053,50,SOCIAL MEDIA,836,32,1,05-Nov-25,15,1
2061,21,SOCIAL MEDIA,847,79,1,04-May-25,18,8
2076,9,SOCIAL MEDIA,7961,3194,1190,08-May-23,13,11
2079,19,SOCIAL MEDIA,1035,38,2,05-Jul-25,18,7
2081,41,SOCIAL MEDIA,4103,404,94,15-Feb-24,9,2
2084,4,SOCIAL MEDIA,4661,1127,205,04-Apr-24,5,15
2085,8,SOCIAL MEDIA,2521,350,39,03-Aug-23,10,13
2089,19,SOCIAL MEDIA,5554,514,102,11-Sep-23,15,19
2091,50,SOCIAL MEDIA,5643,1027,79,11-Nov-23,6,1
2100,19,SOCIAL MEDIA,2380,188,7,10-Apr-25,13,19
2109,21,SOCIAL MEDIA,2596,775,108,29-Jan-23,13,15
2111,2,SOCIAL MEDIA,3123,454,62,08-Jan-25,14,19
2127,49,SOCIAL MEDIA,2728,196,21,03-Mar-25,5,9
2128,47,SOCIAL MEDIA,2165,191,7,07-May-25,8,11
2131,14,SOCIAL MEDIA,1753,113,11,22-Jun-24,8,1
2132,41,SOCIAL MEDIA,516,20,1,21-Jul-25,2,11
2134,23,SOCIAL MEDIA,5173,1033,283,11-Jan-23,19,12
2138,31,SOCIAL MEDIA,2484,319,87,06-Sep-23,5,4
2141,32,SOCIAL MEDIA,3242,530,67,10-Nov-24,16,8
2143,34,SOCIAL MEDIA,1377,68,4,08-Jul-25,19,18
2145,47,SOCIAL MEDIA,3493,187,8,06-Nov-24,7,19
2147,17,SOCIAL MEDIA,3532,263,49,01-Sep-24,14,16
2148,41,SOCIAL MEDIA,929,36,1,18-Dec-25,16,12
2150,37,SOCIAL MEDIA,3221,1045,215,27-Nov-23,7,1
2157,5,SOCIAL MEDIA,2290,198,34,29-Mar-24,9,18
2158,12,SOCIAL MEDIA,1222,156,9,05-Feb-25,17,20
2160,10,SOCIAL MEDIA,3264,883,221,21-Jan-24,10,4
2164,16,SOCIAL MEDIA,518,57,9,17-Aug-24,3,1
2165,41,SOCIAL MEDIA,3552,248,53,07-Mar-24,19,17
2168,41,SOCIAL MEDIA,2010,376,47,21-Oct-24,19,2
2169,24,SOCIAL MEDIA,633,81,30,27-Aug-23,7,18
2176,21,SOCIAL MEDIA,761,135,28,17-Sep-24,7,9
2180,19,SOCIAL MEDIA,4529,699,255,27-Aug-23,18,8
2184,21,SOCIAL MEDIA,2519,138,4,30-Mar-25,15,1
2188,5,SOCIAL MEDIA,382,24,1,13-Jul-25,12,3
2193,19,SOCIAL MEDIA,3057,1034,75,15-Dec-23,5,16
2196,43,SOCIAL MEDIA,261,30,6,01-May-23,8,13
2200,45,SOCIAL MEDIA,1364,105,6,14-Jul-25,7,19
2201,35,SOCIAL MEDIA,1681,104,4,22-May-25,7,16
2207,21,SOCIAL MEDIA,3475,698,62,26-Feb-24,8,1
2210,45,SOCIAL MEDIA,978,185,32,26-Sep-23,3,6
2218,23,SOCIAL MEDIA,3493,1187,300,07-Jul-23,8,9
2223,30,SOCIAL MEDIA,6638,2582,658,13-Jun-23,4,18
2230,32,SOCIAL MEDIA,3279,203,31,10-Dec-24,16,19
2232,34,SOCIAL MEDIA,280,69,19,25-Mar-24,16,2
2233,47,SOCIAL MEDIA,2723,327,46,27-Aug-24,17,1
2235,19,SOCIAL MEDIA,1989,214,5,06-May-25,1,14
2236,32,SOCIAL MEDIA,1049,175,32,28-Mar-24,4,14
2238,45,SOCIAL MEDIA,173,63,5,29-Jul-23,14,3
2240,30,SOCIAL MEDIA,2889,250,16,24-Dec-24,2,9
2246,4,SOCIAL MEDIA,1111,98,20,28-Jul-24,17,3
2251,27,SOCIAL MEDIA,2953,1032,229,06-Aug-23,13,8
2254,37,SOCIAL MEDIA,917,32,1,16-Oct-25,5,14
2255,14,SOCIAL MEDIA,493,51,4,02-Dec-24,12,6
2263,34,SOCIAL MEDIA,341,52,8,19-Oct-24,5,19
2270,4,SOCIAL MEDIA,2028,350,22,26-Sep-24,14,18
2271,43,SOCIAL MEDIA,2288,231,11,22-Dec-24,5,11
2278,39,SOCIAL MEDIA,1461,120,10,13-Apr-25,16,19
2284,15,SOCIAL MEDIA,8876,1278,448,21-Mar-23,20,16
2288,19,SOCIAL MEDIA,3418,426,162,02-Jul-23,1,15
2290,46,SOCIAL MEDIA,1066,160,24,14-Nov-24,4,17
2293,40,SOCIAL MEDIA,3605,539,87,07-Jun-24,5,13
2296,43,SOCIAL MEDIA,314,140,21,09-Apr-23,3,11
2298,17,SOCIAL MEDIA,3481,659,125,09-Oct-24,9,20
2303,38,SOCIAL MEDIA,895,105,19,02-May-24,3,3
2311,14,SOCIAL MEDIA,808,26,1,23-Jun-25,9,18
2314,33,SOCIAL MEDIA,4584,428,35,31-Jan-24,8,3
2315,13,SOCIAL MEDIA,1150,298,41,17-Feb-24,19,18
2316,18,SOCIAL MEDIA,5770,844,233,02-Apr-24,4,18
2324,5,SOCIAL MEDIA,776,148,42,11-Mar-24,10,8
2328,42,SOCIAL MEDIA,4599,741,248,12-Jul-23,18,14
2330,44,SOCIAL MEDIA,1747,264,47,28-Nov-24,11,11
2331,7,SOCIAL MEDIA,932,87,9,01-May-25,12,9
2333,44,SOCIAL MEDIA,4773,1646,243,10-Nov-23,12,4
2336,40,SOCIAL MEDIA,1558,169,16,15-Mar-25,16,2
2340,34,SOCIAL MEDIA,1648,476,137,19-Jun-23,12,12
2341,44,SOCIAL MEDIA,2915,1016,296,25-Sep-23,1,13
2343,19,SOCIAL MEDIA,1936,76,13,16-Nov-24,11,1
2346,17,SOCIAL MEDIA,534,27,2,22-Jun-25,18,4
2354,14,SOCIAL MEDIA,3896,927,312,15-Nov-23,8,17
2357,26,SOCIAL MEDIA,795,87,9,25-Apr-25,18,5
2359,38,SOCIAL MEDIA,2957,711,98,10-Mar-24,13,7
2362,14,SOCIAL MEDIA,1886,80,11,27-Jan-25,12,10
2366,36,SOCIAL MEDIA,1548,101,12,12-Mar-25,11,19
2368,38,SOCIAL MEDIA,5012,1462,227,10-Feb-24,13,10
2374,14,SOCIAL MEDIA,2299,294,45,08-Jun-24,19,7
2381,18,SOCIAL MEDIA,1670,185,13,14-Nov-24,20,5
2388,18,SOCIAL MEDIA,4070,1154,127,20-Jul-23,10,2
2389,26,SOCIAL MEDIA,2083,172,24,22-Feb-24,3,10
2390,35,SOCIAL MEDIA,8365,1763,584,26-Feb-23,6,11
2392,10,SOCIAL MEDIA,845,19,1,02-Jul-25,10,13
2400,27,SOCIAL MEDIA,7247,1796,420,30-Mar-23,16,9
2402,32,SOCIAL MEDIA,3265,618,50,05-Jun-24,17,10
2403,43,SOCIAL MEDIA,7193,2365,609,14-Jun-23,3,17
2405,5,SOCIAL MEDIA,1055,398,155,23-Feb-23,13,12
2410,35,SOCIAL MEDIA,5372,1685,434,22-Jan-24,16,15
2412,22,SOCIAL MEDIA,4091,740,56,25-Jul-24,10,13
2417,29,SOCIAL MEDIA,2044,667,219,08-Jul-23,7,4
2423,20,SOCIAL MEDIA,2663,1288,312,31-Jan-23,18,16
2425,47,SOCIAL MEDIA,1546,658,163,09-Apr-23,10,1
2426,48,SOCIAL MEDIA,1822,232,25,23-Dec-24,16,2
2430,11,SOCIAL MEDIA,499,94,14,17-Aug-24,8,10
2432,13,SOCIAL MEDIA,1456,273,63,21-May-24,4,10
2434,9,SOCIAL MEDIA,7066,2442,471,18-Apr-23,19,5
2438,19,SOCIAL MEDIA,1220,95,11,09-Mar-25,19,8
2440,12,SOCIAL MEDIA,1730,55,4,25-May-25,17,4
2450,14,SOCIAL MEDIA,5056,462,68,20-Mar-24,18,11
2452,17,SOCIAL MEDIA,1023,87,5,10-Jun-25,3,18
2459,10,SOCIAL MEDIA,2052,646,179,08-Jul-23,12,10
2460,44,SOCIAL MEDIA,500,28,1,09-Aug-25,12,17
2463,8,SOCIAL MEDIA,4036,810,287,22-Jan-23,19,4
2467,15,SOCIAL MEDIA,1168,130,6,16-Aug-24,6,2
2472,23,SOCIAL MEDIA,6509,971,205,12-Mar-23,17,10
2476,23,SOCIAL MEDIA,3915,1201,308,06-Apr-23,2,19
2477,34,SOCIAL MEDIA,1799,179,6,04-May-25,2,16
2490,43,SOCIAL MEDIA,2327,478,90,04-Jun-24,7,15
2494,49,SOCIAL MEDIA,5368,2010,766,25-Aug-23,2,7
2500,18,SOCIAL MEDIA,1602,429,76,10-Apr-24,13,17
2514,47,SOCIAL MEDIA,2410,703,215,06-Jan-24,3,20
2522,20,SOCIAL MEDIA,6279,2064,863,17-Feb-23,1,16
2537,38,SOCIAL MEDIA,1012,107,5,30-Apr-25,5,13
2542,26,SOCIAL MEDIA,4522,467,162,16-Apr-23,2,9
2544,46,SOCIAL MEDIA,2505,786,246,06-Jul-23,20,14
2547,8,SOCIAL MEDIA,2612,554,133,18-Mar-24,6,20
2549,27,SOCIAL MEDIA,5278,472,72,24-Oct-23,1,18
2551,3,SOCIAL MEDIA,2601,149,7,12-Dec-24,15,2
2552,40,SOCIAL MEDIA,3259,182,24,02-Nov-24,20,18
2555,30,SOCIAL MEDIA,183,14,2,23-Sep-24,11,5
2567,12,SOCIAL MEDIA,105,24,4,17-Jul-24,5,6
2568,40,SOCIAL MEDIA,513,42,3,08-May-25,3,1
2570,17,SOCIAL MEDIA,6526,1814,231,29-Dec-23,19,3
2574,19,SOCIAL MEDIA,949,191,15,07-Feb-24,18,10
2575,11,SOCIAL MEDIA,4079,550,111,03-May-24,2,20
2584,33,SOCIAL MEDIA,905,239,52,04-May-24,8,7
2602,5,SOCIAL MEDIA,3703,393,73,12-Aug-24,14,19
2604,13,SOCIAL MEDIA,1972,127,4,21-Dec-24,8,20
2607,36,SOCIAL MEDIA,3548,1019,129,12-Nov-23,16,13
2609,42,SOCIAL MEDIA,4129,440,142,25-Nov-23,17,7
2616,26,SOCIAL MEDIA,546,34,2,17-Nov-24,13,1
2620,37,SOCIAL MEDIA,8748,3546,980,24-Mar-23,17,9
2633,20,SOCIAL MEDIA,4297,1051,123,24-Jul-23,13,6
2640,23,SOCIAL MEDIA,3823,494,101,10-Jul-24,19,6
2646,21,SOCIAL MEDIA,9249,3643,672,23-Mar-23,9,15
2651,47,SOCIAL MEDIA,6379,858,168,30-Aug-23,10,2
2652,13,SOCIAL MEDIA,5935,2411,983,28-Apr-23,18,17
2653,29,SOCIAL MEDIA,1620,55,2,02-Apr-25,16,12
2663,11,SOCIAL MEDIA,5396,910,414,03-Apr-23,13,20
2670,18,SOCIAL MEDIA,1407,188,38,02-Jan-24,6,11
2677,31,SOCIAL MEDIA,1648,253,16,29-May-24,17,5
2679,25,SOCIAL MEDIA,667,70,6,25-Sep-24,2,13
2683,21,SOCIAL MEDIA,1997,317,16,02-Nov-24,10,5
2685,19,SOCIAL MEDIA,7895,1046,404,10-Feb-23,19,8
2690,34,SOCIAL MEDIA,3805,913,258,14-Jun-23,16,1
2692,2,SOCIAL MEDIA,621,74,8,28-Jan-25,18,15
2707,15,SOCIAL MEDIA,1299,152,30,22-Jun-24,8,20
2709,31,SOCIAL MEDIA,2506,483,42,23-Aug-24,18,1
2712,15,SOCIAL MEDIA,6442,1781,200,01-Nov-23,7,14
2716,48,SOCIAL MEDIA,6335,733,189,17-Jan-24,6,8
2721,45,SOCIAL MEDIA,5413,1394,530,31-Jul-23,14,5
2732,44,SOCIAL MEDIA,3302,403,91,01-Jun-23,15,11
2734,48,SOCIAL MEDIA,3169,233,40,12-Aug-24,20,13
2741,35,SOCIAL MEDIA,2591,430,96,03-May-24,12,5
2748,16,SOCIAL MEDIA,1209,156,26,29-Nov-24,5,12
2749,20,SOCIAL MEDIA,967,128,10,02-Mar-25,15,18
2756,7,SOCIAL MEDIA,2076,298,75,22-Jan-24,10,2
2761,41,SOCIAL MEDIA,4542,1110,147,25-Apr-24,8,2
2765,15,SOCIAL MEDIA,5396,2422,858,22-Mar-23,4,6
2767,49,SOCIAL MEDIA,2252,252,63,02-Jan-24,8,17
2772,47,SOCIAL MEDIA,4671,1275,533,30-Apr-23,14,15
2777,23,SOCIAL MEDIA,1426,150,22,04-Jan-25,11,10
2786,44,SOCIAL MEDIA,1808,169,19,25-Mar-25,5,5
2790,35,SOCIAL MEDIA,113,10,1,10-Oct-24,10,7
2795,18,SOCIAL MEDIA,1666,716,224,05-Mar-23,16,10
2803,38,SOCIAL MEDIA,1150,43,2,11-Jul-25,14,16
2804,13,SOCIAL MEDIA,4265,1244,347,04-Jan-24,6,13
2810,17,SOCIAL MEDIA,184,75,30,19-Jan-23,4,18
2811,21,SOCIAL MEDIA,4459,546,193,11-Nov-23,3,3
2813,48,SOCIAL MEDIA,8387,846,326,01-Jun-23,2,7
2814,30,SOCIAL MEDIA,740,23,1,23-Oct-25,1,19
2824,10,SOCIAL MEDIA,4836,529,81,12-Jul-24,17,12
2835,34,SOCIAL MEDIA,4491,417,60,14-Jun-24,6,15
2836,28,SOCIAL MEDIA,1920,154,5,14-Dec-24,8,2
2840,37,SOCIAL MEDIA,997,187,14,01-Nov-24,2,2
2842,8,SOCIAL MEDIA,2193,615,223,14-Sep-23,10,19
2845,31,SOCIAL MEDIA,8015,3408,680,18-Feb-23,7,5
2847,27,SOCIAL MEDIA,910,216,46,22-Jan-24,13,5
2848,44,SOCIAL MEDIA,5920,1216,146,02-Mar-24,1,15
2853,43,SOCIAL MEDIA,3041,360,18,25-Sep-24,18,16
2855,24,SOCIAL MEDIA,6273,1825,299,30-May-23,17,3
2859,30,SOCIAL MEDIA,2370,128,3,14-Apr-25,2,16
2861,13,SOCIAL MEDIA,3896,798,158,26-Sep-24,8,15
2869,12,SOCIAL MEDIA,1009,54,2,29-Apr-25,16,7
2882,8,SOCIAL MEDIA,5305,495,126,22-Apr-24,1,12
2884,33,SOCIAL MEDIA,1426,38,2,26-Jun-25,9,10
2894,30,SOCIAL MEDIA,9692,2499,1178,30-Jan-23,13,5
2899,8,SOCIAL MEDIA,5316,1296,167,22-Nov-23,2,5
2900,9,SOCIAL MEDIA,1622,91,2,12-May-25,18,17
2901,26,SOCIAL MEDIA,4704,1076,110,11-Feb-23,12,13
2903,46,SOCIAL MEDIA,2124,268,22,31-Jul-23,3,10
2904,32,SOCIAL MEDIA,3532,1204,348,14-Aug-23,12,8
2905,5,SOCIAL MEDIA,2123,204,14,07-Apr-25,10,3
2908,6,SOCIAL MEDIA,1243,75,2,19-Jun-25,8,19
2920,44,SOCIAL MEDIA,6110,2113,903,25-Feb-23,2,14
2927,33,SOCIAL MEDIA,1772,292,37,11-Dec-24,13,5
2933,41,SOCIAL MEDIA,698,45,2,25-Jul-25,4,10
2941,20,SOCIAL MEDIA,3643,200,14,05-Sep-24,16,4
2945,33,SOCIAL MEDIA,2208,500,113,28-Jul-24,11,6
2949,1,SOCIAL MEDIA,381,36,7,18-Mar-24,14,3
2951,2,SOCIAL MEDIA,3267,179,33,27-Aug-24,15,11
2958,22,SOCIAL MEDIA,1890,258,14,18-May-24,15,18
2960,34,SOCIAL MEDIA,2501,249,94,07-Aug-23,7,19
2961,20,SOCIAL MEDIA,477,38,3,25-Mar-25,14,5
2963,37,SOCIAL MEDIA,3614,662,134,07-Jun-24,18,12
2968,19,SOCIAL MEDIA,1833,257,32,21-Nov-24,19,9
2969,13,SOCIAL MEDIA,1234,152,10,11-Mar-25,20,9
2975,28,SOCIAL MEDIA,8887,3993,866,13-Mar-23,3,20
2990,17,SOCIAL MEDIA,138,28,5,02-Jul-23,4,14
